date,block_size,difficulty,hashrate,market_cap,mining_profitability,transaction,tweets,price
11-09-2019,648117,1.0772E+13,9.51E+19,1.80766E+11,0.247,338092,17080,10082
12-09-2019,715094,1.0772E+13,9.34E+19,1.8357E+11,0.22,335710,16904,10237
13-09-2019,765292,1.09584E+13,8.65E+19,1.85217E+11,0.227,308706,15885,10328
14-09-2019,643714,1.18906E+13,8.97E+19,1.85661E+11,0.226,299739,13360,10351
15-09-2019,643612,1.18906E+13,8.49E+19,1.85366E+11,0.226,273999,13380,10334
16-09-2019,767938,1.18906E+13,9.91E+19,1.84549E+11,0.215,347178,16491,10287
17-09-2019,830790,1.18906E+13,8.98E+19,1.83679E+11,0.215,343630,17082,10237
18-09-2019,722292,1.18906E+13,9.39E+19,1.8322E+11,0.24,363011,18477,10211
19-09-2019,769222,1.18906E+13,9.55E+19,1.79587E+11,0.198,345962,18387,10007
20-09-2019,742245,1.18906E+13,9.13E+19,1.82923E+11,0.214,340778,16907,10192
21-09-2019,613923,1.18906E+13,9.23E+19,1.80542E+11,0.229,335847,13899,10058
22-09-2019,585734,1.18906E+13,9.56E+19,1.7961E+11,0.219,318547,14650,10005
23-09-2019,871061,1.18906E+13,8.28E+19,1.77901E+11,0.174,288035,18065,9909
24-09-2019,815485,1.18906E+13,7.99E+19,1.70022E+11,0.237,353106,21250,9469
25-09-2019,799184,1.18906E+13,9.50E+19,1.52004E+11,0.178,347591,21772,8465
26-09-2019,697999,1.20177E+13,1.02E+20,1.48342E+11,0.176,355604,19619,8260
27-09-2019,780538,1.27598E+13,9.67E+19,1.44651E+11,0.14,303771,19119,8054
28-09-2019,619630,1.27598E+13,9.13E+19,1.46774E+11,0.18,314274,15414,8171
29-09-2019,632524,1.27598E+13,9.03E+19,1.45372E+11,0.154,285406,14229,8092
30-09-2019,807855,1.27598E+13,8.69E+19,1.45182E+11,0.155,311266,17758,8081
01-10-2019,791216,1.27598E+13,8.68E+19,1.50301E+11,0.177,337101,17754,8365
02-10-2019,698116,1.27598E+13,9.48E+19,1.48531E+11,0.165,326409,15544,8265
03-10-2019,708758,1.27598E+13,9.22E+19,1.48358E+11,0.168,326367,15626,8255
04-10-2019,734079,1.27598E+13,9.11E+19,1.46907E+11,0.167,337075,14904,8173
05-10-2019,606572,1.27598E+13,1.02E+20,1.46125E+11,0.158,326525,13536,8129
06-10-2019,568854,1.27598E+13,9.38E+19,1.44114E+11,0.161,277464,14729,8016
07-10-2019,712409,1.27598E+13,9.76E+19,1.45067E+11,0.162,328648,16843,8068
08-10-2019,687268,1.27598E+13,1.02E+20,1.47692E+11,0.165,336192,16662,8214
09-10-2019,746120,1.27598E+13,9.54E+19,1.49955E+11,0.153,310911,17990,8339
10-10-2019,683317,1.28748E+13,9.33E+19,1.53877E+11,0.189,344886,17144,8556
11-10-2019,721762,1.30081E+13,1.10E+20,1.51162E+11,0.151,345269,16759,8404
12-10-2019,687895,1.30081E+13,9.17E+19,1.50029E+11,0.153,301560,14136,8340
13-10-2019,578445,1.30081E+13,9.45E+19,1.5047E+11,0.159,279345,14172,8364
14-10-2019,755043,1.30081E+13,8.49E+19,1.49679E+11,0.168,304331,17307,8319
15-10-2019,713258,1.30081E+13,9.36E+19,1.48878E+11,0.171,339545,17552,8274
16-10-2019,774990,1.30081E+13,9.05E+19,1.45435E+11,0.162,338330,17713,8081
17-10-2019,739596,1.30081E+13,9.85E+19,1.45005E+11,0.155,333955,16806,8057
18-10-2019,668641,1.30081E+13,1.03E+20,1.43631E+11,0.158,339230,17011,7980
19-10-2019,694874,1.30081E+13,9.65E+19,1.43632E+11,0.148,304594,15757,7979
20-10-2019,596889,1.30081E+13,8.81E+19,1.44568E+11,0.168,289650,13294,8030
21-10-2019,731707,1.30081E+13,1.01E+20,1.48275E+11,0.163,351632,16282,8235
22-10-2019,690574,1.30081E+13,1.08E+20,1.47817E+11,0.162,341295,19420,8209
23-10-2019,703187,1.30691E+13,1.11E+20,1.39537E+11,0.149,349152,20329,7748
24-10-2019,782750,1.36915E+13,1.07E+20,1.34296E+11,0.118,303710,17486,7456
25-10-2019,860816,1.36915E+13,8.73E+19,1.41822E+11,0.159,328460,20601,7873
26-10-2019,868812,1.36915E+13,9.74E+19,1.67914E+11,0.172,305582,25470,9321
27-10-2019,820044,1.36915E+13,8.34E+19,1.69475E+11,0.166,256138,17460,9407
28-10-2019,861090,1.36915E+13,8.67E+19,1.70561E+11,0.187,309477,18462,9466
29-10-2019,819722,1.36915E+13,9.37E+19,1.69161E+11,0.17,307820,17199,9388
30-10-2019,809221,1.36915E+13,8.90E+19,1.66129E+11,0.177,314029,17972,9218
31-10-2019,788254,1.36915E+13,9.76E+19,1.65737E+11,0.159,293647,20869,9196
01-11-2019,890569,1.36915E+13,8.41E+19,1.65394E+11,0.182,316057,17370,9176
02-11-2019,706081,1.36915E+13,9.25E+19,1.67499E+11,0.171,284309,14470,9292
03-11-2019,705655,1.36915E+13,9.12E+19,1.6666E+11,0.177,294229,14022,9245
04-11-2019,818967,1.36915E+13,9.02E+19,1.67399E+11,0.175,310847,17953,9285
05-11-2019,812348,1.36915E+13,9.36E+19,1.68724E+11,0.184,332695,18119,9357
06-11-2019,888839,1.36915E+13,9.56E+19,1.68829E+11,0.165,314566,17193,9362
07-11-2019,839968,1.36699E+13,9.19E+19,1.67245E+11,0.174,324352,16147,9274
08-11-2019,827500,1.272E+13,8.54E+19,1.62605E+11,0.173,311313,16463,9015
09-11-2019,762703,1.272E+13,8.22E+19,1.59335E+11,0.196,306019,13608,8833
10-11-2019,616469,1.272E+13,9.80E+19,1.60961E+11,0.191,299546,13655,8922
11-11-2019,732082,1.272E+13,1.02E+20,1.59305E+11,0.166,326556,17451,8830
12-11-2019,743228,1.272E+13,9.75E+19,1.58343E+11,0.154,301247,16739,8776
13-11-2019,845720,1.272E+13,7.84E+19,1.58743E+11,0.193,318810,17058,8797
14-11-2019,692542,1.272E+13,1.01E+20,1.5752E+11,0.184,349854,18144,8728
15-11-2019,855237,1.272E+13,1.07E+20,1.55236E+11,0.162,324987,17028,8601
16-11-2019,922691,1.272E+13,9.37E+19,1.53864E+11,0.17,283320,15041,8524
17-11-2019,852297,1.272E+13,9.20E+19,1.54964E+11,0.182,264216,14539,8584
18-11-2019,742222,1.272E+13,1.03E+20,1.5275E+11,0.146,304531,16505,8460
19-11-2019,830725,1.272E+13,8.30E+19,1.48142E+11,0.185,327483,16874,8204
20-11-2019,745202,1.272E+13,9.49E+19,1.47654E+11,0.155,320944,18338,8176
21-11-2019,846205,1.27958E+13,8.67E+19,1.43108E+11,0.16,323817,21597,7924
22-11-2019,907937,1.29732E+13,8.35E+19,1.33068E+11,0.149,310407,24404,7367
23-11-2019,577142,1.29732E+13,1.06E+20,1.31059E+11,0.149,306251,16543,7255
24-11-2019,618433,1.29732E+13,9.60E+19,1.30236E+11,0.124,267237,17253,7209
25-11-2019,748699,1.29732E+13,8.56E+19,1.26069E+11,0.13,279345,22633,6978
26-11-2019,913197,1.29732E+13,7.41E+19,1.2947E+11,0.151,321188,25824,7165
27-11-2019,818579,1.29732E+13,8.50E+19,1.31357E+11,0.151,317458,22517,7269
28-11-2019,618509,1.29732E+13,1.01E+20,1.3654E+11,0.154,309460,16332,7555
29-11-2019,749060,1.29732E+13,9.29E+19,1.37273E+11,0.142,311154,16670,7595
30-11-2019,761077,1.29732E+13,8.86E+19,1.38704E+11,0.139,277332,16174,7673
01-12-2019,615609,1.29732E+13,8.32E+19,1.33061E+11,0.156,274482,15964,7360
02-12-2019,720855,1.29732E+13,9.50E+19,1.32254E+11,0.142,314585,16129,7315
03-12-2019,681807,1.29732E+13,9.38E+19,1.32338E+11,0.156,336354,16469,7319
04-12-2019,671516,1.29732E+13,1.04E+20,1.32271E+11,0.149,337117,16817,7314
05-12-2019,718546,1.2956E+13,1.03E+20,1.32949E+11,0.132,311323,17127,7351
06-12-2019,740366,1.28768E+13,9.11E+19,1.345E+11,0.15,315241,15697,7436
07-12-2019,593452,1.28768E+13,9.57E+19,1.36683E+11,0.154,285129,13437,7556
08-12-2019,581275,1.28768E+13,1.02E+20,1.36562E+11,0.138,278705,14176,7549
09-12-2019,750349,1.28768E+13,9.60E+19,1.35544E+11,0.146,313481,16592,7492
10-12-2019,748838,1.28768E+13,9.10E+19,1.32815E+11,0.151,319916,15197,7340
11-12-2019,807656,1.28768E+13,8.81E+19,1.31494E+11,0.138,291116,14324,7266
12-12-2019,769174,1.28768E+13,9.13E+19,1.3062E+11,0.133,311662,16412,7217
13-12-2019,687257,1.28768E+13,9.09E+19,1.31363E+11,0.153,322736,16588,7258
14-12-2019,635068,1.28768E+13,9.86E+19,1.30413E+11,0.139,293345,14114,7204
15-12-2019,706442,1.28768E+13,8.43E+19,1.29038E+11,0.133,263317,14381,7128
16-12-2019,717350,1.28768E+13,9.07E+19,1.28269E+11,0.155,326928,18724,7085
17-12-2019,849902,1.28768E+13,9.69E+19,1.24103E+11,0.126,319113,19303,6854
18-12-2019,839592,1.28768E+13,8.69E+19,1.23124E+11,0.133,314115,22374,6799
19-12-2019,704413,1.28928E+13,9.60E+19,1.29995E+11,0.149,319398,21588,7178
20-12-2019,679669,1.29486E+13,9.90E+19,1.30619E+11,0.144,332501,18959,7211
21-12-2019,526732,1.29486E+13,1.10E+20,1.30579E+11,0.146,310942,16562,7208
22-12-2019,517655,1.29486E+13,1.12E+20,1.31814E+11,0.138,280901,15978,7276
23-12-2019,745234,1.29486E+13,1.02E+20,1.36424E+11,0.133,304702,16906,7529
24-12-2019,792661,1.29486E+13,8.17E+19,1.3341E+11,0.142,290311,15959,7362
25-12-2019,625243,1.29486E+13,8.58E+19,1.31978E+11,0.137,244538,14984,7283
26-12-2019,603083,1.29486E+13,9.50E+19,1.319E+11,0.161,295896,15205,7278
27-12-2019,709273,1.29486E+13,9.73E+19,1.31651E+11,0.137,322059,14711,7263
28-12-2019,625161,1.29486E+13,9.52E+19,1.33446E+11,0.145,298138,14765,7361
29-12-2019,552879,1.29486E+13,1.01E+20,1.35412E+11,0.144,279770,13684,7469
30-12-2019,661326,1.29486E+13,1.02E+20,1.33962E+11,0.152,324331,15568,7388
31-12-2019,687065,1.29486E+13,9.88E+19,1.32241E+11,0.135,293302,13500,7293
01-01-2020,441636,1.30317E+13,1.03E+20,1.31258E+11,0.154,251561,13987,7238
02-01-2020,696127,1.37988E+13,1.15E+20,1.2927E+11,0.111,295426,15920,7127
03-01-2020,629151,1.37988E+13,1.07E+20,1.31516E+11,0.144,316348,19730,7250
04-01-2020,539139,1.37988E+13,1.09E+20,1.34067E+11,0.143,287047,16357,7390
05-01-2020,555135,1.37988E+13,1.17E+20,1.36141E+11,0.131,287616,16533,7503
06-01-2020,803095,1.37988E+13,1.04E+20,1.37682E+11,0.125,299011,16540,7588
07-01-2020,674910,1.37988E+13,1.05E+20,1.44326E+11,0.168,343903,20950,7953
08-01-2020,761004,1.37988E+13,1.15E+20,1.50155E+11,0.13,317877,20820,8273
09-01-2020,743577,1.37988E+13,1.00E+20,1.44171E+11,0.158,321900,20500,7943
10-01-2020,780409,1.37988E+13,1.07E+20,1.44015E+11,0.141,330585,18266,7933
11-01-2020,596397,1.37988E+13,1.07E+20,1.47426E+11,0.156,308907,15900,8120
12-01-2020,578905,1.37988E+13,1.10E+20,1.47902E+11,0.14,282985,14383,8146
13-01-2020,696517,1.37988E+13,1.05E+20,1.4801E+11,0.14,291454,15305,8151
14-01-2020,884701,1.3819E+13,9.38E+19,1.56272E+11,0.169,346808,20772,8605
15-01-2020,758395,1.47764E+13,1.13E+20,1.5944E+11,0.149,332507,18142,8778
16-01-2020,683079,1.47764E+13,1.07E+20,1.57912E+11,0.163,325788,18513,8693
17-01-2020,680037,1.47764E+13,1.26E+20,1.61114E+11,0.141,323833,17272,8869
18-01-2020,677562,1.47764E+13,1.04E+20,1.61825E+11,0.143,287105,17651,8907
19-01-2020,608059,1.47764E+13,1.01E+20,1.60973E+11,0.166,283810,20557,8859
20-01-2020,698612,1.47764E+13,1.12E+20,1.5756E+11,0.149,313509,18586,8670
21-01-2020,692032,1.47764E+13,1.18E+20,1.57602E+11,0.142,315057,19285,8672
22-01-2020,748709,1.47764E+13,1.07E+20,1.58012E+11,0.16,328430,19401,8693
23-01-2020,714200,1.47764E+13,1.19E+20,1.5394E+11,0.143,329759,18546,8469
24-01-2020,730092,1.47764E+13,1.16E+20,1.52896E+11,0.139,313735,16643,8410
25-01-2020,591392,1.47764E+13,1.15E+20,1.51807E+11,0.15,285420,13919,8349
26-01-2020,568189,1.47764E+13,1.13E+20,1.53939E+11,0.134,261104,14485,8466
27-01-2020,733173,1.47764E+13,1.04E+20,1.59015E+11,0.137,279111,18223,8744
28-01-2020,854678,1.52038E+13,1.01E+20,1.64577E+11,0.161,339910,20422,9049
29-01-2020,706867,1.54661E+13,1.16E+20,1.70045E+11,0.163,340402,22062,9349
30-01-2020,704883,1.54661E+13,1.25E+20,1.70888E+11,0.148,332402,18452,9394
31-01-2020,770486,1.54661E+13,1.11E+20,1.70398E+11,0.153,334290,17685,9366
01-02-2020,650769,1.54661E+13,1.20E+20,1.70903E+11,0.149,303573,15818,9393
02-02-2020,684127,1.54661E+13,1.06E+20,1.7101E+11,0.159,290736,75543,9398
03-02-2020,791257,1.54661E+13,1.12E+20,1.70262E+11,0.156,330864,32917,9356
04-02-2020,799012,1.54661E+13,1.10E+20,1.68034E+11,0.14,309058,28537,9233
05-02-2020,764952,1.54661E+13,1.13E+20,1.71473E+11,0.168,368445,34975,9421
06-02-2020,813660,1.54661E+13,1.17E+20,1.76693E+11,0.143,315235,30260,9706
07-02-2020,903560,1.54661E+13,1.05E+20,1.7837E+11,0.166,334799,25577,9798
08-02-2020,800212,1.54661E+13,1.07E+20,1.78841E+11,0.161,318224,22495,9823
09-02-2020,670921,1.54661E+13,1.06E+20,1.83592E+11,0.184,316917,38674,10083
10-02-2020,826853,1.54661E+13,1.13E+20,1.80869E+11,0.136,297982,27170,9932
11-02-2020,885419,1.55211E+13,1.02E+20,1.81533E+11,0.184,365435,28117,9968
12-02-2020,803581,1.55467E+13,1.12E+20,1.88167E+11,0.167,344473,28341,10331
13-02-2020,864990,1.55467E+13,1.06E+20,1.87415E+11,0.174,339940,26869,10289
14-02-2020,749286,1.55467E+13,1.18E+20,1.87123E+11,0.15,325943,25754,10272
15-02-2020,770573,1.55467E+13,1.03E+20,1.84966E+11,0.178,322579,23918,10152
16-02-2020,649918,1.55467E+13,1.10E+20,1.80677E+11,0.163,292094,23996,9916
17-02-2020,721695,1.55467E+13,1.14E+20,1.77191E+11,0.17,341334,25279,9723
18-02-2020,767824,1.55467E+13,1.21E+20,1.79328E+11,0.155,328458,29623,9840
19-02-2020,819463,1.55467E+13,1.13E+20,1.83931E+11,0.161,334664,31627,10091
20-02-2020,850647,1.55467E+13,1.00E+20,1.75204E+11,0.154,316500,26789,9612
21-02-2020,749930,1.55467E+13,1.15E+20,1.76614E+11,0.164,338330,23685,9688
22-02-2020,668603,1.55467E+13,1.15E+20,1.76227E+11,0.158,304449,24088,9666
23-02-2020,639356,1.55467E+13,1.08E+20,1.79596E+11,0.164,285437,25803,9850
24-02-2020,799946,1.55467E+13,1.10E+20,1.77887E+11,0.158,328749,28829,9755
25-02-2020,745897,1.55094E+13,1.13E+20,1.73627E+11,0.153,334449,27251,9520
26-02-2020,811984,1.54869E+13,1.07E+20,1.6533E+11,0.147,329831,27388,9065
27-02-2020,768147,1.54869E+13,1.12E+20,1.60577E+11,0.147,338634,25882,8803
28-02-2020,747640,1.54869E+13,1.17E+20,1.5883E+11,0.148,368432,25289,8706
29-02-2020,688853,1.54869E+13,1.18E+20,1.58545E+11,0.129,307388,22884,8690
01-03-2020,582150,1.54869E+13,1.20E+20,1.56418E+11,0.158,309672,22847,8572
02-03-2020,776622,1.54869E+13,1.24E+20,1.59748E+11,0.133,342672,25876,8754
03-03-2020,787057,1.54869E+13,1.18E+20,1.60438E+11,0.145,342171,25782,8791
04-03-2020,922114,1.54869E+13,1.23E+20,1.60026E+11,0.151,358578,27221,8767
05-03-2020,703738,1.54869E+13,1.33E+20,1.64739E+11,0.14,349366,26232,9024
06-03-2020,760824,1.54869E+13,1.18E+20,1.66124E+11,0.152,338228,22285,9099
07-03-2020,633912,1.54869E+13,1.22E+20,1.65243E+11,0.147,313155,19205,9050
08-03-2020,604308,1.54869E+13,1.24E+20,1.56833E+11,0.137,302536,19627,8589
09-03-2020,792840,1.60768E+13,1.19E+20,1.4402E+11,0.126,348061,31167,7886
10-03-2020,852105,1.65529E+13,1.18E+20,1.45334E+11,0.113,329566,24544,7957
11-03-2020,814438,1.65529E+13,1.08E+20,1.43487E+11,0.111,287373,23550,7856
12-03-2020,875124,1.65529E+13,1.08E+20,1.22311E+11,0.12,349827,44735,6696
13-03-2020,899063,1.65529E+13,1.10E+20,96428677049,0.0787,276673,43020,5278
14-03-2020,903386,1.65529E+13,1.11E+20,98686833459,0.0805,279700,22922,5401
15-03-2020,760621,1.65529E+13,9.60E+19,97143949030,0.0849,223111,22102,5316
16-03-2020,855185,1.65529E+13,9.98E+19,91458997401,0.0777,270280,27432,5005
17-03-2020,909978,1.65529E+13,9.44E+19,94642734566,0.0878,278203,26159,5179
18-03-2020,807183,1.65529E+13,9.79E+19,94703418919,0.0693,231154,26644,5182
19-03-2020,895747,1.65529E+13,8.84E+19,1.0359E+11,0.0901,265582,29033,5668
20-03-2020,909947,1.65529E+13,8.50E+19,1.1494E+11,0.107,284485,28150,6288
21-03-2020,787528,1.65529E+13,9.86E+19,1.1274E+11,0.0999,245772,25403,6167
22-03-2020,593804,1.65529E+13,1.06E+20,1.12153E+11,0.0939,209027,27844,6134
23-03-2020,832460,1.65529E+13,9.11E+19,1.1147E+11,0.0972,259704,28657,6097
24-03-2020,835078,1.65529E+13,1.04E+20,1.21219E+11,0.108,277999,31076,6629
25-03-2020,799539,1.65529E+13,9.14E+19,1.21751E+11,0.0871,218084,26878,6658
26-03-2020,753358,1.41436E+13,9.03E+19,1.21908E+11,0.152,292668,24772,6666
27-03-2020,729975,1.39125E+13,1.12E+20,1.22268E+11,0.118,276391,24128,6685
28-03-2020,642866,1.39125E+13,1.03E+20,1.13924E+11,0.103,240492,20983,6228
29-03-2020,542308,1.39125E+13,9.64E+19,1.12031E+11,0.121,232669,22187,6124
30-03-2020,729324,1.39125E+13,1.04E+20,1.14643E+11,0.113,276681,24425,6266
31-03-2020,704210,1.39125E+13,1.06E+20,1.18045E+11,0.123,290068,24944,6451
01-04-2020,790907,1.39125E+13,1.07E+20,1.15548E+11,0.114,281702,27700,6314
02-04-2020,812052,1.39125E+13,1.06E+20,1.23029E+11,0.123,299023,29947,6722
03-04-2020,817031,1.39125E+13,1.01E+20,1.2487E+11,0.114,278631,33185,6822
04-04-2020,844014,1.39125E+13,9.70E+19,1.23991E+11,0.138,253117,28502,6773
05-04-2020,576185,1.39125E+13,1.15E+20,1.24468E+11,0.131,240084,25533,6799
06-04-2020,810611,1.39125E+13,1.09E+20,1.29663E+11,0.105,280342,32118,7082
07-04-2020,776351,1.39125E+13,1.05E+20,1.33857E+11,0.148,312602,32171,7310
08-04-2020,808443,1.44009E+13,1.11E+20,1.33312E+11,0.12,285811,30033,7280
09-04-2020,806742,1.47152E+13,1.09E+20,1.33448E+11,0.13,286552,29133,7286
10-04-2020,632418,1.47152E+13,1.17E+20,1.27855E+11,0.123,288422,28128,6980
11-04-2020,555305,1.47152E+13,1.18E+20,1.25409E+11,0.116,247693,22432,6846
12-04-2020,559686,1.47152E+13,1.18E+20,1.27261E+11,0.114,228376,23749,6946
13-04-2020,641339,1.47152E+13,1.15E+20,1.23592E+11,0.126,287942,26814,6745
14-04-2020,697048,1.47152E+13,1.29E+20,1.25965E+11,0.113,299223,31671,6874
15-04-2020,757514,1.47152E+13,1.19E+20,1.24503E+11,0.122,310084,28889,6793
16-04-2020,781045,1.47152E+13,1.20E+20,1.26339E+11,0.112,322749,30583,6893
17-04-2020,875101,1.47152E+13,1.03E+20,1.29674E+11,0.111,284095,28790,7074
18-04-2020,747834,1.47152E+13,1.05E+20,1.307E+11,0.136,288976,25279,7129
19-04-2020,623084,1.47152E+13,1.13E+20,1.31227E+11,0.121,251832,25819,7157
20-04-2020,744334,1.47152E+13,1.15E+20,1.29226E+11,0.125,310649,34822,7047
21-04-2020,769323,1.56248E+13,1.19E+20,1.25852E+11,0.109,310702,32492,6863
22-04-2020,731649,1.59587E+13,1.21E+20,1.28132E+11,0.0962,278624,30981,6986
23-04-2020,902179,1.59587E+13,1.03E+20,1.33375E+11,0.128,328903,35498,7272
24-04-2020,906783,1.59587E+13,1.16E+20,1.37925E+11,0.119,319911,32567,7519
25-04-2020,918040,1.59587E+13,1.04E+20,1.38334E+11,0.125,280669,33355,7541
26-04-2020,806036,1.59587E+13,1.13E+20,1.39133E+11,0.116,252696,33495,7583
27-04-2020,855411,1.59587E+13,1.11E+20,1.41375E+11,0.125,311076,39379,7705
28-04-2020,843779,1.59587E+13,1.19E+20,1.41779E+11,0.127,323321,41546,7726
29-04-2020,860861,1.59587E+13,1.20E+20,1.50463E+11,0.128,331256,48269,8198
30-04-2020,898567,1.59587E+13,1.04E+20,1.63041E+11,0.154,321837,50532,8883
01-05-2020,905003,1.59587E+13,1.11E+20,1.61114E+11,0.148,340433,40443,8777
02-05-2020,875150,1.59587E+13,1.21E+20,1.62546E+11,0.14,286625,42783,8854
03-05-2020,822519,1.59587E+13,1.29E+20,1.64736E+11,0.15,281584,43879,8973
04-05-2020,776603,1.59587E+13,1.27E+20,1.61218E+11,0.141,325940,43373,8780
05-05-2020,858329,1.60798E+13,1.24E+20,1.63509E+11,0.148,328917,50889,8904
06-05-2020,852617,1.61048E+13,1.29E+20,1.67298E+11,0.14,333241,55866,9109
07-05-2020,893309,1.61048E+13,1.16E+20,1.73481E+11,0.157,341839,59654,9445
08-05-2020,896933,1.61048E+13,1.16E+20,1.82175E+11,0.155,323488,53749,9917
09-05-2020,890859,1.61048E+13,1.08E+20,1.78637E+11,0.161,312263,42273,9724
10-05-2020,908005,1.61048E+13,1.25E+20,1.59785E+11,0.152,286619,41923,8697
11-05-2020,875623,1.61048E+13,1.38E+20,1.59944E+11,0.12,305682,82838,8704
12-05-2020,904642,1.61048E+13,1.18E+20,1.61241E+11,0.0761,345069,60453,8775
13-05-2020,899165,1.61048E+13,1.04E+20,1.66113E+11,0.0742,296677,46507,9039
14-05-2020,890126,1.61048E+13,8.72E+19,1.75017E+11,0.0937,268636,48588,9523
15-05-2020,885901,1.61048E+13,1.02E+20,1.74946E+11,0.0881,310517,38102,9519
16-05-2020,889135,1.61048E+13,1.03E+20,1.72896E+11,0.0816,296429,40293,9407
17-05-2020,888836,1.61048E+13,8.57E+19,1.76866E+11,0.0829,236706,33797,9623
18-05-2020,870173,1.61048E+13,9.86E+19,1.78812E+11,0.0951,273595,38987,9728
19-05-2020,886879,1.61048E+13,9.19E+19,1.77927E+11,0.0949,274782,31927,9680
20-05-2020,888679,1.52137E+13,8.70E+19,1.77883E+11,0.101,279922,33468,9677
21-05-2020,899406,1.5138E+13,9.41E+19,1.71002E+11,0.101,298352,36198,9302
22-05-2020,899006,1.5138E+13,9.36E+19,1.67977E+11,0.0832,278673,46283,9137
23-05-2020,905065,1.5138E+13,8.41E+19,1.69437E+11,0.0934,269111,27771,9216
24-05-2020,860402,1.5138E+13,9.35E+19,1.68023E+11,0.078,214414,30235,9139
25-05-2020,904878,1.5138E+13,9.11E+19,1.62333E+11,0.0846,265750,34450,8829
26-05-2020,884803,1.5138E+13,8.82E+19,1.63115E+11,0.0861,295658,30190,8872
27-05-2020,873869,1.5138E+13,9.99E+19,1.66085E+11,0.085,292789,34046,9033
28-05-2020,904127,1.5138E+13,1.02E+20,1.71386E+11,0.0828,299779,38537,9320
29-05-2020,897274,1.5138E+13,1.03E+20,1.74018E+11,0.0819,280833,34052,9463
30-05-2020,848445,1.5138E+13,1.05E+20,1.74893E+11,0.0944,285890,29372,9510
31-05-2020,682317,1.5138E+13,1.17E+20,1.75776E+11,0.0818,258277,28806,9558
01-06-2020,881565,1.5138E+13,9.86E+19,1.76205E+11,0.0892,308178,34801,9581
02-06-2020,891414,1.5138E+13,1.05E+20,1.81967E+11,0.0848,303985,48257,9894
03-06-2020,884404,1.5138E+13,1.01E+20,1.7586E+11,0.0904,313861,32772,9561
04-06-2020,865289,1.44771E+13,1.08E+20,1.78608E+11,0.0908,318134,33808,9710
05-06-2020,704904,1.37324E+13,1.14E+20,1.79547E+11,0.101,326903,31415,9760
06-06-2020,547633,1.37324E+13,1.26E+20,1.77637E+11,0.0966,284677,26066,9656
07-06-2020,607480,1.37324E+13,1.27E+20,1.77435E+11,0.0778,252209,26035,9644
08-06-2020,777737,1.37324E+13,1.05E+20,1.79073E+11,0.098,317113,30802,9733
09-06-2020,806073,1.37324E+13,1.11E+20,1.7883E+11,0.0906,326914,33586,9719
10-06-2020,744537,1.37324E+13,1.16E+20,1.80206E+11,0.0894,324999,35740,9793
11-06-2020,842674,1.37324E+13,1.12E+20,1.77737E+11,0.103,332305,34444,9659
12-06-2020,824401,1.37324E+13,1.18E+20,1.73477E+11,0.084,318111,34530,9427
13-06-2020,688105,1.37324E+13,1.18E+20,1.73808E+11,0.0806,280023,30524,9444
14-06-2020,564965,1.37324E+13,1.08E+20,1.73467E+11,0.0938,275553,24592,9425
15-06-2020,807918,1.37324E+13,1.06E+20,1.70462E+11,0.0781,294330,28560,9261
16-06-2020,863042,1.4266E+13,1.07E+20,1.74869E+11,0.0881,340367,28992,9500
17-06-2020,904290,1.57847E+13,1.03E+20,1.74176E+11,0.0836,333409,23559,9462
18-06-2020,842541,1.57847E+13,1.12E+20,1.7358E+11,0.0685,280480,23904,9429
19-06-2020,903056,1.57847E+13,1.01E+20,1.72236E+11,0.0873,347293,29522,9356
20-06-2020,761289,1.57847E+13,1.10E+20,1.71774E+11,0.0755,283986,26154,9330
21-06-2020,679600,1.57847E+13,1.11E+20,1.7252E+11,0.0788,259294,26333,9371
22-06-2020,780465,1.57847E+13,1.18E+20,1.74727E+11,0.0745,301253,33399,9490
23-06-2020,895500,1.57847E+13,1.14E+20,1.77673E+11,0.0878,355098,34373,9649
24-06-2020,898895,1.57847E+13,1.17E+20,1.74341E+11,0.0734,312182,32446,9468
25-06-2020,897169,1.57847E+13,1.13E+20,1.70534E+11,0.0755,312042,31154,9261
26-06-2020,798393,1.57847E+13,1.13E+20,1.69781E+11,0.0862,330217,30758,9219
27-06-2020,748876,1.57847E+13,1.23E+20,1.68388E+11,0.0661,275351,28444,9143
28-06-2020,628169,1.57847E+13,1.16E+20,1.67354E+11,0.0751,264759,28965,9087
29-06-2020,827929,1.57847E+13,1.14E+20,1.68522E+11,0.0754,315279,32380,9150
30-06-2020,824312,1.57846E+13,1.23E+20,1.69128E+11,0.0716,299586,28895,9182
01-07-2020,899352,1.57842E+13,1.15E+20,1.69904E+11,0.0862,382408,26910,9224
02-07-2020,788620,1.57842E+13,1.31E+20,1.69523E+11,0.0759,339305,26683,9203
03-07-2020,792354,1.57842E+13,1.25E+20,1.68105E+11,0.0783,330846,25726,9125
04-07-2020,705727,1.57842E+13,1.30E+20,1.6833E+11,0.0712,288490,24368,9137
05-07-2020,641281,1.57842E+13,1.23E+20,1.67849E+11,0.0775,273941,20039,9110
06-07-2020,856090,1.57842E+13,1.23E+20,1.70319E+11,0.0754,338613,27694,9244
07-07-2020,779012,1.57842E+13,1.32E+20,1.7136E+11,0.074,345814,22547,9300
08-07-2020,872247,1.57842E+13,1.18E+20,1.7273E+11,0.0785,347304,22723,9374
